outlet,product_identifier,week_id,sell_price
111,423,89,0.97
111,423,90,0.97
111,423,91,0.97
111,423,92,0.97
111,423,93,0.97
111,423,94,0.97
111,423,95,0.97
111,423,96,0.97
111,423,97,0.97
111,423,98,0.97
111,423,99,0.97
111,423,100,0.97
111,423,101,0.97
111,423,102,0.97
111,423,103,0.97
111,423,104,0.97
111,423,105,0.97
111,423,106,0.97
111,423,107,0.97
111,423,108,0.97
111,423,109,0.97
111,423,110,0.97
111,423,111,0.97
111,423,112,0.97
111,423,113,0.97
111,423,114,0.97
111,423,115,0.97
111,423,116,0.97
111,423,117,0.97
111,423,118,0.97
111,423,119,0.97
111,423,120,0.97
111,423,121,0.97
111,423,122,0.97
111,423,123,0.97
111,423,124,0.97
111,423,125,0.97
111,423,126,0.97
111,423,127,0.97
111,423,128,0.97
111,423,129,0.97
111,423,130,0.97
111,423,131,0.97
111,423,132,0.97
111,423,133,0.97
111,423,134,0.97
111,423,135,0.97
111,423,136,0.97
111,423,137,0.97
111,423,138,0.97
111,423,139,0.97
111,423,140,0.97
111,423,141,0.97
111,423,142,0.97
111,423,143,0.97
111,423,144,0.97
111,423,145,0.97
111,423,146,0.97
111,423,147,0.97
111,423,148,0.97
111,423,149,0.97
111,423,150,0.97
111,423,151,0.97
111,423,152,0.97
111,423,153,0.97
111,423,154,0.97
111,423,155,0.97
111,423,156,0.97
111,423,157,0.97
111,423,158,0.97
111,423,159,0.97
111,423,160,0.97
111,423,161,0.97
111,423,162,0.97
111,423,163,0.97
111,423,164,0.97
111,423,165,0.97
111,423,166,0.97
111,432,49,4.97
111,432,50,4.97
111,432,51,4.97
111,432,52,4.97
111,432,53,4.97
111,432,54,4.97
111,432,55,4.97
111,432,56,4.97
111,432,57,4.97
111,432,58,4.97
111,432,59,4.97
111,432,60,4.97
111,432,61,4.97
111,432,62,4.97
111,432,63,4.97
111,432,64,4.97
111,432,65,4.97
111,432,66,4.97
111,432,67,4.97
111,432,68,4.97
111,432,69,4.97
111,432,70,4.97
111,432,71,4.97
111,432,72,4.97
111,432,73,4.97
111,432,74,4.97
111,432,75,4.97
111,432,76,4.97
111,432,77,4.97
111,432,78,4.97
111,432,79,4.97
111,432,80,4.97
111,432,81,4.97
111,432,82,4.97
111,432,83,4.97
111,432,84,4.97
111,432,85,4.97
111,432,86,4.97
111,432,87,4.97
111,432,88,4.97
111,432,89,4.97
111,432,90,4.97
111,432,91,4.97
111,432,92,4.97
111,432,93,4.97
111,432,94,4.97
111,432,95,4.97
111,432,96,4.97
111,432,97,4.97
111,432,98,4.97
111,432,99,4.97
111,432,100,4.97
111,432,101,4.97
111,432,102,4.97
111,432,103,4.97
111,432,104,4.97
111,432,105,4.97
111,432,106,4.97
111,432,107,4.97
111,432,108,4.97
111,432,109,4.97
111,432,110,4.97
111,432,111,4.97
111,432,112,4.97
111,432,113,4.97
111,432,114,4.97
111,432,115,4.97
111,432,116,4.97
111,432,117,4.97
111,432,118,4.97
111,432,119,4.97
111,432,120,4.97
111,432,121,4.97
111,432,122,4.97
111,432,123,4.97
111,432,124,4.97
111,432,125,4.97
111,432,126,4.97
111,432,127,4.97
111,432,128,4.97
111,432,129,4.97
111,432,130,4.97
111,432,131,4.97
111,432,132,4.97
111,432,133,4.97
111,432,134,4.97
111,432,135,4.97
111,432,136,4.97
111,432,137,4.97
111,432,138,4.97
111,432,139,4.97
111,432,140,4.97
111,432,141,4.97
111,432,142,4.97
111,432,143,4.97
111,432,144,4.97
111,432,145,4.97
111,432,146,4.97
111,432,147,4.97
111,432,148,4.97
111,432,149,4.97
111,432,150,4.97
111,432,151,4.97
111,432,152,4.97
111,432,153,4.97
111,432,154,4.97
111,432,155,4.97
111,432,156,4.97
111,432,157,4.97
111,432,158,4.97
111,432,159,4.97
111,432,160,4.97
111,432,161,4.97
111,432,162,4.97
111,432,163,4.97
111,432,164,4.97
111,432,165,4.97
111,432,166,4.97
111,581,49,4.88
111,581,50,4.88
111,581,51,4.88
111,581,52,4.88
111,581,53,4.88
111,581,54,4.88
111,581,55,4.88
111,581,56,4.88
111,581,57,4.88
111,581,58,4.88
111,581,59,4.88
111,581,60,4.88
111,581,61,4.88
111,581,62,4.88
111,581,63,4.88
111,581,64,4.88
111,581,65,4.88
111,581,66,4.88
111,581,67,4.88
111,581,68,4.88
111,581,69,4.88
111,581,70,4.88
111,581,71,4.88
111,581,72,4.88
111,581,73,4.88
111,581,74,4.88
111,581,75,4.88
111,581,76,4.88
111,581,77,4.88
111,581,78,4.88
111,581,79,4.88
111,581,80,4.88
111,581,81,4.88
111,581,82,4.88
111,581,83,4.88
111,581,84,4.88
111,581,85,4.88
111,581,86,4.88
111,581,87,4.88
111,581,88,4.88
111,581,89,4.88
111,581,90,4.88
111,581,91,4.88
111,581,92,4.88
111,581,93,4.88
111,581,94,4.88
111,581,95,4.88
111,581,96,4.88
111,581,97,4.88
111,581,98,4.88
111,581,99,4.88
111,581,100,4.88
111,581,101,4.88
111,581,102,4.88
111,581,103,4.88
111,581,104,4.88
111,581,105,4.88
111,581,106,4.88
111,581,107,4.88
111,581,108,4.88
111,581,109,4.88
111,581,110,4.88
111,581,111,4.88
111,581,112,4.88
111,581,113,4.88
111,581,114,4.88
111,581,115,4.88
111,581,116,4.88
111,581,117,4.88
111,581,118,4.88
111,581,119,4.88
111,581,120,4.88
111,581,121,4.88
111,581,122,4.88
111,581,123,4.88
111,581,124,4.88
111,581,125,4.88
111,581,126,4.88
111,581,127,4.88
111,581,128,4.88
111,581,129,4.88
111,581,130,4.88
111,581,131,4.88
111,581,132,4.88
111,581,133,4.88
111,581,134,4.88
111,581,135,4.88
111,581,136,4.88
111,581,137,4.88
111,581,138,4.88
111,581,139,4.88
111,581,140,4.88
111,581,141,4.88
111,581,142,4.88
111,581,143,4.88
111,581,144,4.88
111,581,145,4.88
111,581,146,4.88
111,581,147,4.88
111,581,148,4.88
111,581,149,4.88
111,581,150,4.88
111,581,151,4.88
111,581,152,4.88
111,581,153,4.88
111,581,154,4.88
111,581,155,4.88
111,581,156,4.88
111,581,157,4.88
111,581,158,4.88
111,581,159,4.88
111,581,160,4.88
111,581,161,4.88
111,581,162,4.88
111,581,163,4.88
111,581,164,4.88
111,581,165,4.88
111,581,166,4.88
111,611,49,2.84
111,611,50,2.84
111,611,51,2.84
111,611,52,2.84
111,611,53,2.84
111,611,54,2.84
111,611,55,2.84
111,611,56,2.84
111,611,57,2.84
111,611,58,2.84
111,611,59,2.84
111,611,60,2.84
111,611,61,2.84
111,611,62,2.84
111,611,63,2.84
111,611,64,2.84
111,611,65,2.84
111,611,66,2.84
111,611,67,2.84
111,611,68,2.84
111,611,69,2.84
111,611,70,2.84
111,611,71,2.84
111,611,72,2.84
111,611,73,2.84
111,611,74,2.84
111,611,75,2.84
111,611,76,2.84
111,611,77,2.84
111,611,78,2.84
111,611,79,2.84
111,611,80,2.84
111,611,81,2.84
111,611,82,2.84
111,611,83,2.84
111,611,84,2.84
111,611,85,2.84
111,611,86,2.84
111,611,87,2.84
111,611,88,2.84
111,611,89,2.84
111,611,90,2.84
111,611,91,2.84
111,611,92,2.84
111,611,93,2.84
111,611,94,2.84
111,611,95,2.84
111,611,96,2.84
111,611,97,2.84
111,611,98,2.84
111,611,99,2.84
111,611,100,2.84
111,611,101,2.84
111,611,102,2.84
111,611,103,2.84
111,611,104,2.84
111,611,105,2.84
111,611,106,2.84
111,611,107,2.84
111,611,108,2.84
111,611,109,2.84
111,611,110,2.84
111,611,111,2.84
111,611,112,2.84
111,611,113,2.84
111,611,114,2.84
111,611,115,2.84
111,611,116,2.84
111,611,117,2.84
111,611,118,2.84
111,611,119,2.84
111,611,120,2.84
111,611,121,2.84
111,611,122,2.84
111,611,123,2.84
111,611,124,2.84
111,611,125,2.84
111,611,126,2.84
111,611,127,2.84
111,611,128,2.84
111,611,129,2.84
111,611,130,2.84
111,611,131,2.84
111,611,132,2.84
111,611,133,2.84
111,611,134,2.84
111,611,135,2.84
111,611,136,2.84
111,611,137,2.84
111,611,138,2.84
111,611,139,2.84
111,611,140,2.84
111,611,141,2.84
111,611,142,2.84
111,611,143,2.84
111,611,144,2.84
111,611,145,2.84
111,611,146,2.84
111,611,147,2.84
111,611,148,2.84
111,611,149,2.84
111,611,150,2.84
111,611,151,2.84
111,611,152,2.84
111,611,153,2.84
111,611,154,2.84
111,611,155,2.84
111,611,156,2.84
111,611,157,2.84
111,611,158,2.84
111,611,159,2.84
111,611,160,2.84
111,611,161,2.84
111,611,162,2.84
111,611,163,2.84
111,611,164,2.84
111,611,165,2.84
111,611,166,2.84
111,631,49,6.97
111,631,50,6.97
111,631,51,6.97
111,631,52,6.97
111,631,53,6.97
111,631,54,6.97
111,631,55,6.97
111,631,56,6.97
111,631,57,6.97
111,631,58,6.97
111,631,59,6.97
111,631,60,6.97
111,631,61,6.97
111,631,62,6.97
111,631,63,6.97
111,631,64,6.97
111,631,65,6.97
111,631,66,6.97
111,631,67,6.97
111,631,68,6.97
111,631,69,6.97
111,631,70,6.97
111,631,71,6.97
111,631,72,6.97
111,631,73,6.97
111,631,74,6.97
111,631,75,6.97
111,631,76,6.97
111,631,77,6.97
111,631,78,6.97
111,631,79,6.97
111,631,80,6.97
111,631,81,6.97
111,631,82,6.97
111,631,83,6.97
111,631,84,6.97
111,631,85,6.97
111,631,86,6.97
111,631,87,6.97
111,631,88,6.97
111,631,89,6.97
111,631,90,6.97
111,631,91,6.97
111,631,92,6.97
111,631,93,6.97
111,631,94,6.97
111,631,95,6.97
111,631,96,6.97
111,631,97,6.97
111,631,98,6.97
111,631,99,6.97
111,631,100,6.97
111,631,101,6.97
111,631,102,6.97
111,631,103,6.97
111,631,104,6.97
111,631,105,6.97
111,631,106,6.97
111,631,107,6.97
111,631,108,6.97
111,631,109,6.97
111,631,110,6.97
111,631,111,6.97
111,631,112,6.97
111,631,113,6.97
111,631,114,6.97
111,631,115,6.97
111,631,116,6.97
111,631,117,6.97
111,631,118,6.97
111,631,119,6.97
111,631,120,6.97
111,631,121,6.97
111,631,122,6.97
111,631,123,6.97
111,631,124,6.97
111,631,125,6.97
111,631,126,6.97
111,631,127,6.97
111,631,128,6.97
111,631,129,6.97
111,631,130,6.97
111,631,131,6.97
111,631,132,6.97
111,631,133,6.97
111,631,134,6.97
111,631,135,6.97
111,631,136,6.97
111,631,137,6.97
111,631,138,6.97
111,631,139,6.97
111,631,140,6.97
111,631,141,6.97
111,631,142,6.97
111,631,143,6.97
111,631,144,6.97
111,631,145,6.97
111,631,146,6.97
111,631,147,6.97
111,631,148,6.97
111,631,149,6.97
111,631,150,6.97
111,631,151,6.97
111,631,152,6.97
111,631,153,6.97
111,631,154,6.97
111,631,155,6.97
111,631,156,6.97
111,631,157,6.97
111,631,158,6.97
111,631,159,6.97
111,631,160,6.97
111,631,161,6.97
111,631,162,6.97
111,631,163,6.97
111,631,164,6.97
111,631,165,6.97
111,631,166,6.97
111,659,49,3.97
111,659,50,3.97
111,659,51,3.97
111,659,52,3.97
111,659,53,3.97
111,659,54,3.97
111,659,55,3.97
111,659,56,3.97
111,659,57,3.97
111,659,58,3.97
111,659,59,3.97
111,659,60,3.97
111,659,61,3.97
111,659,62,3.97
111,659,63,3.97
111,659,64,3.97
111,659,65,3.97
111,659,66,3.97
111,659,67,3.97
111,659,68,3.97
111,659,69,3.97
111,659,70,3.97
111,659,71,3.97
111,659,72,3.97
111,659,73,3.97
111,659,74,3.97
111,659,75,3.97
111,659,76,3.97
111,659,77,3.97
111,659,78,3.97
111,659,79,3.97
111,659,80,3.97
111,659,81,3.97
111,659,82,3.97
111,659,83,3.97
111,659,84,3.97
111,659,85,3.97
111,659,86,3.97
111,659,87,3.97
111,659,88,3.97
111,659,89,3.97
111,659,90,3.97
111,659,91,3.97
111,659,92,3.97
111,659,93,3.97
111,659,94,3.97
111,659,95,3.97
111,659,96,3.97
111,659,97,3.97
111,659,98,3.97
111,659,99,3.97
111,659,100,3.97
111,659,101,3.97
111,659,102,3.97
111,659,103,3.97
111,659,104,3.97
111,659,105,3.97
111,659,106,3.97
111,659,107,3.97
111,659,108,3.97
111,659,109,3.97
111,659,110,3.97
111,659,111,3.97
111,659,112,3.97
111,659,113,3.97
111,659,114,3.97
111,659,115,3.97
111,659,116,3.97
111,659,117,3.97
111,659,118,3.97
111,659,119,3.97
111,659,120,3.97
111,659,121,3.97
111,659,122,3.97
111,659,123,3.97
111,659,124,3.97
111,659,125,3.97
111,659,126,3.97
111,659,127,3.97
111,659,128,3.97
111,659,129,3.97
111,659,130,3.97
111,659,131,3.97
111,659,132,3.97
111,659,133,3.97
111,659,134,3.97
111,659,135,3.97
111,659,136,3.97
111,659,137,3.97
111,659,138,3.97
111,659,139,3.97
111,659,140,3.97
111,659,141,3.97
111,659,142,3.97
111,659,143,3.97
111,659,144,3.97
111,659,145,3.97
111,659,146,3.97
111,659,147,3.97
111,659,148,3.97
111,659,149,3.97
111,659,150,3.97
111,659,151,3.97
111,659,152,3.97
111,659,153,3.97
111,659,154,3.97
111,659,155,3.97
111,659,156,3.97
111,659,157,3.97
111,659,158,3.97
111,659,159,3.97
111,659,160,3.97
111,659,161,3.97
111,659,162,3.97
111,659,163,3.97
111,659,164,3.97
111,659,165,3.97
111,659,166,3.97
111,743,49,4.47
111,743,50,4.47
111,743,51,4.47
111,743,52,4.47
111,743,53,4.47
111,743,54,4.47
111,743,55,4.47
111,743,56,4.47
111,743,57,4.47
111,743,58,4.47
111,743,59,4.47
111,743,60,4.47
111,743,61,4.47
111,743,62,4.47
111,743,63,4.47
111,743,64,4.47
111,743,65,4.47
111,743,66,4.47
111,743,67,4.47
111,743,68,4.47
111,743,69,4.47
111,743,70,4.47
111,743,71,4.47
111,743,72,4.47
111,743,73,4.47
111,743,74,4.47
111,743,75,4.47
111,743,76,4.47
111,743,77,4.47
111,743,78,4.47
111,743,79,4.47
111,743,80,4.47
111,743,81,4.47
111,743,82,4.47
111,743,83,4.47
111,743,84,4.47
111,743,85,4.47
111,743,86,4.47
111,743,87,4.47
111,743,88,4.47
111,743,89,4.47
111,743,90,4.47
111,743,91,4.47
111,743,92,4.47
111,743,93,4.47
111,743,94,4.47
111,743,95,4.47
111,743,96,4.47
111,743,97,4.47
111,743,98,4.47
111,743,99,4.47
111,743,100,4.47
111,743,101,4.47
111,743,102,4.47
111,743,103,4.47
111,743,104,4.47
111,743,105,4.47
111,743,106,4.47
111,743,107,4.47
111,743,108,4.47
111,743,109,4.47
111,743,110,4.47
111,743,111,4.47
111,743,112,4.47
111,743,113,4.47
111,743,114,4.47
111,743,115,4.47
111,743,116,4.47
111,743,117,4.47
111,743,118,4.47
111,743,119,4.47
111,743,120,4.47
111,743,121,4.47
111,743,122,4.47
111,743,123,4.47
111,743,124,4.47
111,743,125,4.47
111,743,126,4.47
111,743,127,4.47
111,743,128,4.47
111,743,129,4.47
111,743,130,4.47
111,743,131,4.47
111,743,132,4.47
111,743,133,4.47
111,743,134,4.47
111,743,135,4.47
111,743,136,3.97
111,743,137,3.97
111,743,138,3.97
111,743,139,3.97
111,743,140,3.97
111,743,141,3.97
111,743,142,3.97
111,743,143,3.97
111,743,144,3.97
111,743,145,3.97
111,743,146,3.97
111,743,147,3.97
111,743,148,3.97
111,743,149,3.97
111,743,150,3.97
111,743,151,3.97
111,743,152,3.97
111,743,153,3.97
111,743,154,3.97
111,743,155,3.97
111,743,156,3.97
111,743,157,3.97
111,743,158,3.97
111,743,159,3.97
111,743,160,3.97
111,743,161,3.97
111,743,162,3.97
111,743,163,3.97
111,743,164,3.97
111,743,165,3.97
111,743,166,3.97
111,797,49,2.64
111,797,50,2.64
111,797,51,2.64
111,797,52,2.64
111,797,53,2.64
111,797,54,2.64
111,797,55,2.64
111,797,56,2.64
111,797,57,2.64
111,797,58,2.64
111,797,59,2.64
111,797,60,2.64
111,797,61,2.64
111,797,62,2.64
111,797,63,2.64
111,797,64,2.64
111,797,65,2.64
111,797,66,2.64
111,797,67,2.64
111,797,68,2.64
111,797,69,2.64
111,797,70,2.64
111,797,71,2.64
111,797,72,2.64
111,797,73,2.64
111,797,74,2.64
111,797,75,2.64
111,797,76,2.64
111,797,77,2.64
111,797,78,2.64
111,797,79,2.64
111,797,80,2.64
111,797,81,2.64
111,797,82,2.64
111,797,83,2.64
111,797,84,2.64
111,797,85,2.64
111,797,86,2.64
111,797,87,2.64
111,797,88,2.64
111,797,89,2.64
111,797,90,2.64
111,797,91,2.64
111,797,92,2.64
111,797,93,2.64
111,797,94,2.64
111,797,95,2.64
111,797,96,2.64
111,797,97,2.64
111,797,98,2.64
111,797,99,2.64
111,797,100,2.64
111,797,101,2.64
111,797,102,2.64
111,797,103,2.64
111,797,104,2.64
111,797,105,2.64
111,797,106,2.64
111,797,107,2.64
111,797,108,2.47
111,797,109,2.47
111,797,110,2.47
111,797,111,2.47
111,797,112,2.47
111,797,113,2.47
111,797,114,2.47
111,797,115,2.47
111,797,116,2.47
111,797,117,2.47
111,797,118,2.47
111,797,119,2.64
111,797,120,2.64
111,797,121,2.64
111,797,122,2.64
111,797,123,2.64
111,797,124,2.64
111,797,125,2.64
111,797,126,2.64
111,797,127,2.64
111,797,128,2.47
111,797,129,2.47
111,797,130,2.47
111,797,131,2.47
111,797,132,2.47
111,797,133,2.47
111,797,134,2.47
111,797,135,2.47
111,797,136,2.47
111,797,137,2.47
111,797,138,2.47
111,797,139,2.47
111,797,140,2.47
111,797,141,2.64
111,797,142,2.64
111,797,143,2.64
111,797,144,2.64
111,797,145,2.64
111,797,146,2.64
111,797,147,2.64
111,797,148,2.64
111,797,149,2.64
111,797,150,2.64
111,797,151,2.64
111,797,152,2.64
111,797,153,2.64
111,797,154,2.64
111,797,155,2.64
111,797,156,2.64
111,797,157,2.64
111,797,158,2.64
111,797,159,2.64
111,797,160,2.64
111,797,161,2.64
111,797,162,2.64
111,797,163,2.64
111,797,164,2.64
111,797,165,2.64
111,797,166,2.64
111,868,49,6.37
111,868,50,6.37
111,868,51,6.37
111,868,52,6.37
111,868,53,6.37
111,868,54,6.37
111,868,55,6.37
111,868,56,6.37
111,868,57,6.37
111,868,58,6.37
111,868,59,6.37
111,868,60,6.37
111,868,61,6.37
111,868,62,6.37
111,868,63,6.37
111,868,64,6.37
111,868,65,6.37
111,868,66,6.37
111,868,67,6.37
111,868,68,6.37
111,868,69,6.37
111,868,70,6.37
111,868,71,6.37
111,868,72,6.37
111,868,73,6.37
111,868,74,6.97
111,868,75,6.97
111,868,76,6.97
111,868,77,6.97
111,868,78,6.97
111,868,79,6.97
111,868,80,6.97
111,868,81,6.97
111,868,82,6.97
111,868,83,6.97
111,868,84,6.97
111,868,85,6.97
111,868,86,6.97
111,868,87,6.97
111,868,88,6.97
111,868,89,6.97
111,868,90,6.97
111,868,91,6.97
111,868,92,6.97
111,868,93,6.97
111,868,94,6.97
111,868,95,6.97
111,868,96,6.97
111,868,97,6.97
111,868,98,6.97
111,868,99,6.97
111,868,100,6.97
111,868,101,6.97
111,868,102,6.97
111,868,103,6.97
111,868,104,6.97
111,868,105,6.97
111,868,106,6.97
111,868,107,6.97
111,868,108,6.97
111,868,109,6.97
111,868,110,6.97
111,868,111,6.97
111,868,112,6.97
111,868,113,6.97
111,868,114,6.97
111,868,115,6.97
111,868,116,6.97
111,868,117,6.97
111,868,118,6.97
111,868,119,6.97
111,868,120,6.97
111,868,121,6.97
111,868,122,6.97
111,868,123,6.97
111,868,124,6.97
111,868,125,6.97
111,868,126,6.97
111,868,127,6.97
111,868,128,6.97
111,868,129,6.97
111,868,130,6.97
111,868,131,6.97
111,868,132,6.97
111,868,133,6.97
111,868,134,6.97
111,868,135,6.97
111,868,136,6.97
111,868,137,6.97
111,868,138,6.97
111,868,139,6.97
111,868,140,6.97
111,868,141,6.97
111,868,142,6.97
111,868,143,6.97
111,868,144,6.97
111,868,145,6.97
111,868,146,6.97
111,868,147,6.97
111,868,148,6.97
111,868,149,6.97
111,868,150,6.97
111,868,151,6.97
111,868,152,6.97
111,868,153,6.97
111,868,154,6.97
111,868,155,6.97
111,868,156,6.97
111,868,157,6.97
111,868,158,6.97
111,868,159,6.97
111,868,160,6.97
111,868,161,6.97
111,868,162,6.97
111,868,163,6.97
111,868,164,6.97
111,868,165,6.97
111,868,166,6.97
111,904,49,3.88
111,904,50,3.88
111,904,51,3.88
111,904,52,3.88
111,904,53,3.88
111,904,54,3.88
111,904,55,3.88
111,904,56,3.88
111,904,57,3.88
111,904,58,3.88
111,904,59,3.88
111,904,60,3.88
111,904,61,3.88
111,904,62,3.88
111,904,63,3.88
111,904,64,3.88
111,904,65,3.88
111,904,66,3.88
111,904,67,3.88
111,904,68,3.88
111,904,69,3.88
111,904,70,3.88
111,904,71,3.88
111,904,72,3.88
111,904,73,3.88
111,904,74,3.88
111,904,75,3.88
111,904,76,3.88
111,904,77,3.88
111,904,78,3.88
111,904,79,3.88
111,904,80,3.88
111,904,81,3.88
111,904,82,3.88
111,904,83,3.88
111,904,84,3.88
111,904,85,3.88
111,904,86,3.88
111,904,87,3.88
111,904,88,3.88
111,904,89,3.88
111,904,90,3.88
111,904,91,3.88
111,904,92,3.88
111,904,93,3.88
111,904,94,3.88
111,904,95,3.88
111,904,96,3.88
111,904,97,3.88
111,904,98,3.88
111,904,99,3.88
111,904,100,3.88
111,904,101,3.88
111,904,102,3.88
111,904,103,3.88
111,904,104,3.88
111,904,105,3.88
111,904,106,3.88
111,904,107,3.88
111,904,108,3.88
111,904,109,3.88
111,904,110,3.88
111,904,111,3.88
111,904,112,3.88
111,904,113,3.88
111,904,114,3.88
111,904,115,3.88
111,904,116,3.88
111,904,117,3.88
111,904,118,3.88
111,904,119,3.88
111,904,120,3.88
111,904,121,3.88
111,904,122,3.88
111,904,123,3.88
111,904,124,3.88
111,904,125,3.88
111,904,126,3.88
111,904,127,3.88
111,904,128,3.88
111,904,129,3.88
111,904,130,3.88
111,904,131,3.88
111,904,132,3.88
111,904,133,3.88
111,904,134,3.88
111,904,135,3.88
111,904,136,3.88
111,904,137,3.88
111,904,138,3.88
111,904,139,3.88
111,904,140,3.88
111,904,141,3.88
111,904,142,3.88
111,904,143,3.88
111,904,144,3.88
111,904,145,3.88
111,904,146,3.88
