Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2013-01-14,FB,30.950000762939453,30.950000762939453,32.209999084472656,30.6200008392334,32.08000183105469,98892800.0
2013-01-15,FB,30.100000381469727,30.100000381469727,31.709999084472656,29.8799991607666,30.639999389648438,173242600.0
2013-01-16,FB,29.850000381469727,29.850000381469727,30.350000381469727,29.530000686645508,30.209999084472656,75332700.0
2013-01-17,FB,30.139999389648438,30.139999389648438,30.420000076293945,30.030000686645508,30.079999923706055,40256700.0
2013-01-18,FB,29.65999984741211,29.65999984741211,30.440000534057617,29.270000457763672,30.309999465942383,49631500.0
2013-01-22,FB,30.729999542236328,30.729999542236328,30.889999389648438,29.739999771118164,29.75,55243300.0
2013-01-23,FB,30.81999969482422,30.81999969482422,31.5,30.799999237060547,31.100000381469727,48899800.0
2013-01-24,FB,31.079999923706055,31.079999923706055,31.489999771118164,30.809999465942383,31.270000457763672,43845100.0
2013-01-25,FB,31.540000915527344,31.540000915527344,31.93000030517578,31.1299991607666,31.40999984741211,54363600.0
2013-01-28,FB,32.470001220703125,32.470001220703125,32.5099983215332,31.809999465942383,31.8799991607666,59682500.0
2013-01-29,FB,30.790000915527344,30.790000915527344,32.06999969482422,30.709999084472656,32.0,72976500.0
2013-01-30,FB,31.239999771118164,31.239999771118164,31.489999771118164,30.8799991607666,30.979999542236328,87682100.0
2013-01-31,FB,30.979999542236328,30.979999542236328,31.469999313354492,28.739999771118164,29.149999618530273,190744900.0
2013-02-01,FB,29.729999542236328,29.729999542236328,31.020000457763672,29.6299991607666,31.010000228881836,85856700.0
2013-02-04,FB,28.110000610351562,28.110000610351562,29.200000762939453,28.010000228881836,29.059999465942383,92362200.0
2013-02-05,FB,28.639999389648438,28.639999389648438,28.959999084472656,28.040000915527344,28.260000228881836,47948200.0
2013-02-06,FB,29.049999237060547,29.049999237060547,29.290000915527344,28.65999984741211,28.739999771118164,38375900.0
2013-02-07,FB,28.649999618530273,28.649999618530273,29.149999618530273,28.270000457763672,29.110000610351562,34540100.0
2013-02-08,FB,28.549999237060547,28.549999237060547,29.170000076293945,28.510000228881836,28.889999389648438,37708800.0
2013-02-11,FB,28.260000228881836,28.260000228881836,28.68000030517578,28.040000915527344,28.610000610351562,37361800.0
2013-02-12,FB,27.3700008392334,27.3700008392334,28.15999984741211,27.100000381469727,27.670000076293945,93498700.0
2013-02-13,FB,27.90999984741211,27.90999984741211,28.31999969482422,27.309999465942383,27.360000610351562,50164000.0
2013-02-14,FB,28.5,28.5,28.6299991607666,28.010000228881836,28.020000457763672,35615800.0
2013-02-15,FB,28.31999969482422,28.31999969482422,28.75,28.09000015258789,28.520000457763672,33109300.0
2013-02-19,FB,28.93000030517578,28.93000030517578,29.079999923706055,28.1200008392334,28.229999542236328,49396400.0
2013-02-20,FB,28.459999084472656,28.459999084472656,29.049999237060547,28.329999923706055,28.920000076293945,42098200.0
2013-02-21,FB,27.280000686645508,27.280000686645508,28.549999237060547,27.149999618530273,28.280000686645508,49642300.0
2013-02-22,FB,27.1299991607666,27.1299991607666,27.6299991607666,26.81999969482422,27.6200008392334,36350200.0
2013-02-25,FB,27.270000457763672,27.270000457763672,27.639999389648438,27.149999618530273,27.15999984741211,34652000.0
2013-02-26,FB,27.389999389648438,27.389999389648438,27.459999084472656,26.700000762939453,27.360000610351562,31611700.0
2013-02-27,FB,26.8700008392334,26.8700008392334,27.34000015258789,26.6299991607666,27.34000015258789,44319700.0
2013-02-28,FB,27.25,27.25,27.299999237060547,26.34000015258789,26.84000015258789,83027800.0
2013-03-01,FB,27.780000686645508,27.780000686645508,28.1200008392334,26.809999465942383,27.049999237060547,54064800.0
2013-03-04,FB,27.719999313354492,27.719999313354492,28.059999465942383,27.440000534057617,27.760000228881836,32400700.0
2013-03-05,FB,27.520000457763672,27.520000457763672,28.18000030517578,27.209999084472656,27.8799991607666,40622200.0
2013-03-06,FB,27.450000762939453,27.450000762939453,28.1299991607666,27.350000381469727,28.100000381469727,33532600.0
2013-03-07,FB,28.579999923706055,28.579999923706055,28.68000030517578,27.469999313354492,27.56999969482422,74540200.0
2013-03-08,FB,27.959999084472656,27.959999084472656,28.469999313354492,27.729999542236328,28.43000030517578,44198900.0
2013-03-11,FB,28.139999389648438,28.139999389648438,28.639999389648438,27.829999923706055,28.010000228881836,35642100.0
2013-03-12,FB,27.829999923706055,27.829999923706055,28.31999969482422,27.600000381469727,28.100000381469727,27569600.0
2013-03-13,FB,27.079999923706055,27.079999923706055,27.649999618530273,26.920000076293945,27.6200008392334,39619500.0
2013-03-14,FB,27.040000915527344,27.040000915527344,27.43000030517578,26.829999923706055,27.100000381469727,27646400.0
2013-03-15,FB,26.649999618530273,26.649999618530273,27.059999465942383,26.559999465942383,27.030000686645508,31597400.0
2013-03-18,FB,26.489999771118164,26.489999771118164,26.790000915527344,25.780000686645508,26.3700008392334,26653700.0
2013-03-19,FB,26.549999237060547,26.549999237060547,26.899999618530273,26.209999084472656,26.530000686645508,25254200.0
2013-03-20,FB,25.860000610351562,25.860000610351562,26.690000534057617,25.780000686645508,26.68000030517578,44006500.0
2013-03-21,FB,25.739999771118164,25.739999771118164,26.110000610351562,25.559999465942383,25.65999984741211,24336100.0
2013-03-22,FB,25.729999542236328,25.729999542236328,26.010000228881836,25.6299991607666,25.799999237060547,18456300.0
2013-03-25,FB,25.1299991607666,25.1299991607666,25.799999237060547,25.079999923706055,25.75,39199000.0
2013-03-26,FB,25.209999084472656,25.209999084472656,25.479999542236328,25.030000686645508,25.079999923706055,26957200.0
2013-03-27,FB,26.09000015258789,26.09000015258789,26.280000686645508,24.719999313354492,25.0,52297400.0
2013-03-28,FB,25.579999923706055,25.579999923706055,26.170000076293945,25.520000457763672,26.09000015258789,28585700.0
2013-04-01,FB,25.530000686645508,25.530000686645508,25.889999389648438,25.280000686645508,25.6299991607666,22249300.0
2013-04-02,FB,25.420000076293945,25.420000076293945,26.1200008392334,25.299999237060547,25.770000457763672,35153300.0
2013-04-03,FB,26.25,26.25,26.389999389648438,25.700000762939453,25.829999923706055,48195200.0
2013-04-04,FB,27.06999969482422,27.06999969482422,27.229999542236328,26.110000610351562,26.6200008392334,82016800.0
2013-04-05,FB,27.389999389648438,27.389999389648438,27.799999237060547,26.610000610351562,26.860000610351562,64566600.0
2013-04-08,FB,26.850000381469727,26.850000381469727,27.200000762939453,26.6299991607666,27.190000534057617,27256000.0
2013-04-09,FB,26.59000015258789,26.59000015258789,26.889999389648438,26.420000076293945,26.579999923706055,21311100.0
2013-04-10,FB,27.56999969482422,27.56999969482422,27.84000015258789,26.899999618530273,27.010000228881836,45949400.0
2013-04-11,FB,28.020000457763672,28.020000457763672,28.100000381469727,27.25,27.479999542236328,33368500.0
2013-04-12,FB,27.399999618530273,27.399999618530273,28.0,27.239999771118164,28.0,28697400.0
2013-04-15,FB,26.520000457763672,26.520000457763672,27.479999542236328,26.360000610351562,27.15999984741211,30275400.0
2013-04-16,FB,26.920000076293945,26.920000076293945,27.110000610351562,26.399999618530273,26.809999465942383,27365900.0
2013-04-17,FB,26.6299991607666,26.6299991607666,27.200000762939453,26.389999389648438,26.649999618530273,26440600.0
2013-04-18,FB,25.690000534057617,25.690000534057617,26.81999969482422,25.149999618530273,26.81999969482422,39059000.0
2013-04-19,FB,25.729999542236328,25.729999542236328,25.959999084472656,25.329999923706055,25.6200008392334,20380900.0
2013-04-22,FB,25.969999313354492,25.969999313354492,26.360000610351562,25.700000762939453,25.809999465942383,25687600.0
2013-04-23,FB,25.979999542236328,25.979999542236328,26.329999923706055,25.770000457763672,26.219999313354492,25191500.0
2013-04-24,FB,26.110000610351562,26.110000610351562,26.399999618530273,25.799999237060547,25.93000030517578,19729900.0
2013-04-25,FB,26.139999389648438,26.139999389648438,26.399999618530273,26.0,26.06999969482422,17150000.0
2013-04-26,FB,26.850000381469727,26.850000381469727,27.6200008392334,26.600000381469727,26.600000381469727,33018000.0
2013-04-29,FB,26.979999542236328,26.979999542236328,27.40999984741211,26.860000610351562,27.15999984741211,29201100.0
2013-04-30,FB,27.770000457763672,27.770000457763672,27.850000381469727,27.010000228881836,27.1299991607666,36245700.0
2013-05-01,FB,27.43000030517578,27.43000030517578,27.920000076293945,27.309999465942383,27.850000381469727,64567600.0
2013-05-02,FB,28.969999313354492,28.969999313354492,29.020000457763672,27.979999542236328,28.010000228881836,104257000.0
2013-05-03,FB,28.309999465942383,28.309999465942383,29.06999969482422,28.149999618530273,29.040000915527344,58506400.0
2013-05-06,FB,27.56999969482422,27.56999969482422,28.459999084472656,27.479999542236328,28.329999923706055,43939400.0
2013-05-07,FB,26.889999389648438,26.889999389648438,27.850000381469727,26.850000381469727,27.549999237060547,41259100.0
2013-05-08,FB,27.1200008392334,27.1200008392334,27.299999237060547,26.649999618530273,26.8799991607666,34654900.0
2013-05-09,FB,27.040000915527344,27.040000915527344,27.549999237060547,26.850000381469727,27.079999923706055,33457200.0
2013-05-10,FB,26.68000030517578,26.68000030517578,27.299999237060547,26.56999969482422,27.139999389648438,30847100.0
2013-05-13,FB,26.81999969482422,26.81999969482422,27.329999923706055,26.530000686645508,26.600000381469727,29068800.0
2013-05-14,FB,27.06999969482422,27.06999969482422,27.280000686645508,26.81999969482422,26.889999389648438,24930300.0
2013-05-15,FB,26.600000381469727,26.600000381469727,26.989999771118164,26.399999618530273,26.920000076293945,30299800.0
2013-05-16,FB,26.1299991607666,26.1299991607666,26.549999237060547,25.899999618530273,26.479999542236328,35499100.0
2013-05-17,FB,26.25,26.25,26.600000381469727,26.200000762939453,26.399999618530273,29462700.0
2013-05-20,FB,25.760000228881836,25.760000228881836,26.190000534057617,25.690000534057617,26.18000030517578,42402900.0
2013-05-21,FB,25.65999984741211,25.65999984741211,26.079999923706055,25.59000015258789,25.8700008392334,26261300.0
2013-05-22,FB,25.15999984741211,25.15999984741211,25.850000381469727,24.920000076293945,25.649999618530273,45314500.0
2013-05-23,FB,25.059999465942383,25.059999465942383,25.530000686645508,24.770000457763672,24.799999237060547,37663100.0
2013-05-24,FB,24.309999465942383,24.309999465942383,24.969999313354492,24.079999923706055,24.969999313354492,58727900.0
